aow_id,sheet_row,raw_name,reason
120,1256,Spinning Weapon [5] (Lacking FP),lacking_fp_variant
120,1257,Spinning Weapon [6] (Lacking FP),lacking_fp_variant
120,1258,Spinning Weapon [7] (Lacking FP),lacking_fp_variant
120,1266,[Dagger] Spinning Weapon [1] (Lacking FP),lacking_fp_variant
120,1267,[Dagger] Spinning Weapon [2] (Lacking FP),lacking_fp_variant
120,1268,[Dagger] Spinning Weapon [3] (Lacking FP),lacking_fp_variant
120,1269,[Dagger] Spinning Weapon [4] (Lacking FP),lacking_fp_variant
120,1270,[Dagger] Spinning Weapon [5] (Lacking FP),lacking_fp_variant
120,1271,[Dagger] Spinning Weapon [6] (Lacking FP),lacking_fp_variant
120,1272,[Dagger] Spinning Weapon [7] (Lacking FP),lacking_fp_variant
120,2598,Spinning Weapon [1] (Lacking FP),lacking_fp_variant
120,2599,Spinning Weapon [2] (Lacking FP),lacking_fp_variant
120,2600,Spinning Weapon [3] (Lacking FP),lacking_fp_variant
120,2601,Spinning Weapon [4] (Lacking FP),lacking_fp_variant
122,1187,Storm Assault (Lacking FP),lacking_fp_variant
123,1202,Stormcaller #1 [1] (Lacking FP),lacking_fp_variant
123,1203,Stormcaller #1 [2] (Lacking FP),lacking_fp_variant
123,1204,Stormcaller #1 [3] (Lacking FP),lacking_fp_variant
123,1205,Stormcaller #2 [1] (Lacking FP),lacking_fp_variant
123,1206,Stormcaller #2 [2] (Lacking FP),lacking_fp_variant
123,1207,Stormcaller #3 [1] (Lacking FP),lacking_fp_variant
123,1208,Stormcaller #3 [2] (Lacking FP),lacking_fp_variant
124,1003,[Dagger] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1004,[Dagger] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1005,[Dagger] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1009,[Throwing Blade] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1010,[Throwing Blade] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1011,[Throwing Blade] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1015,[Straight Sword] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1016,[Straight Sword] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1017,[Straight Sword] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1021,[Light Greatsword] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1022,[Light Greatsword] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1023,[Light Greatsword] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1027,[Curved Sword] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1028,[Curved Sword] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1029,[Curved Sword] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1033,[Backhand Blade] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1034,[Backhand Blade] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1035,[Backhand Blade] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1039,[Katana] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1040,[Katana] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1041,[Katana] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1045,[Axe] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1046,[Axe] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1047,[Axe] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1051,[Greatsword] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1052,[Greatsword] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1053,[Greatsword] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1057,[Curved Greatsword] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1058,[Curved Greatsword] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1059,[Curved Greatsword] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1063,[Great Katana] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1064,[Great Katana] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1065,[Great Katana] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1069,[Greataxe] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1070,[Greataxe] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1071,[Greataxe] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1075,[Spear] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1076,[Spear] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1077,[Spear] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1081,[Halberd] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1082,[Halberd] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1083,[Halberd] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1087,[Reaper] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1088,[Reaper] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1089,[Reaper] Sword Dance #2 (Lacking FP),lacking_fp_variant
124,1093,[Twinblade] Sword Dance #1 [1] (Lacking FP),lacking_fp_variant
124,1094,[Twinblade] Sword Dance #1 [2] (Lacking FP),lacking_fp_variant
124,1095,[Twinblade] Sword Dance #2 (Lacking FP),lacking_fp_variant
125,2271,Spinning Chain - Loop (Lacking FP),lacking_fp_variant
125,2272,Spinning Chain - R1 [1] (Lacking FP),lacking_fp_variant
125,2273,Spinning Chain - R1 [2] (Lacking FP),lacking_fp_variant
125,2274,Spinning Chain - R2 [1] (Lacking FP),lacking_fp_variant
125,2275,Spinning Chain - R2 [2] (Lacking FP),lacking_fp_variant
200,1226,Glintblade Phalanx R2 (Lacking FP),lacking_fp_variant
201,1388,Sacred Blade (Lacking FP),lacking_fp_variant
202,1482,Ice Spear - Startup Spin (Lacking FP),lacking_fp_variant
202,1483,Ice Spear (Lacking FP),lacking_fp_variant
203,1222,Glintstone Pebble (Lacking FP),lacking_fp_variant
203,1223,Glintstone Pebble R2 (Lacking FP),lacking_fp_variant
204,1457,Bloody Slash (Lacking FP),lacking_fp_variant
204,1459,[Greatsword] Bloody Slash (Lacking FP),lacking_fp_variant
204,1461,[Curved Greatsword] Bloody Slash (Lacking FP),lacking_fp_variant
204,1463,[Great Katana] Bloody Slash (Lacking FP),lacking_fp_variant
205,1514,Lifesteal Fist (Lacking FP),lacking_fp_variant
207,1314,Eruption [1] (Lacking FP),lacking_fp_variant
207,1315,Eruption [2] (Lacking FP),lacking_fp_variant
208,1390,Prayerful Strike (Lacking FP),lacking_fp_variant
209,1297,Gravitas (Lacking FP),lacking_fp_variant
210,1181,Storm Blade #1 (Lacking FP),lacking_fp_variant
210,1182,Storm Blade #2 (Lacking FP),lacking_fp_variant
210,1183,Storm Blade #3 (Lacking FP),lacking_fp_variant
212,103,Earthshaker (Lacking FP),lacking_fp_variant
212,104,Earthshaker (Lacking FP),lacking_fp_variant
212,105,Earthshaker - Shockwave (Lacking FP),lacking_fp_variant
212,106,Earthshaker R2 (Lacking FP),lacking_fp_variant
213,1408,Golden Land [1] (Lacking FP),lacking_fp_variant
213,1409,Golden Land [2] (Lacking FP),lacking_fp_variant
213,1410,Golden Land R2 (Lacking FP),lacking_fp_variant
214,1307,Flaming Strike (Lacking FP),lacking_fp_variant
214,1308,Flaming Strike R2 (Lacking FP),lacking_fp_variant
216,1374,Thunderbolt (Lacking FP),lacking_fp_variant
217,1379,Lightning Slash (Lacking FP),lacking_fp_variant
218,1234,Carian Grandeur (Lacking FP),lacking_fp_variant
218,1235,Carian Grandeur Charged 1 (Lacking FP),lacking_fp_variant
218,1236,Carian Grandeur Charged 2 (Lacking FP),lacking_fp_variant
219,1229,Carian Greatsword (Lacking FP),lacking_fp_variant
219,1230,Carian Greatsword Charged (Lacking FP),lacking_fp_variant
220,1213,Vacuum Slice (Lacking FP),lacking_fp_variant
221,1328,Black Flame Tornado - Loop (Lacking FP),lacking_fp_variant
221,1329,Black Flame Tornado - Final Hit (Lacking FP),lacking_fp_variant
222,1400,Sacred Ring of Light #1 (Lacking FP),lacking_fp_variant
222,1401,Sacred Ring of Light #2 (Lacking FP),lacking_fp_variant
222,1402,Sacred Ring of Light #3 (Lacking FP),lacking_fp_variant
224,1453,Blood Blade #1 (Lacking FP),lacking_fp_variant
224,1454,Blood Blade #2 (Lacking FP),lacking_fp_variant
224,1455,Blood Blade #3 (Lacking FP),lacking_fp_variant
225,1218,Phantom Slash #1 (Lacking FP),lacking_fp_variant
225,1219,Phantom Slash #2 (Lacking FP),lacking_fp_variant
227,1486,Chilling Mist (Lacking FP),lacking_fp_variant
228,1441,Poisonous Mist (Lacking FP),lacking_fp_variant
300,1537,Shield Bash (Lacking FP),lacking_fp_variant
300,1539,[Thrusting Shield] Shield Bash (Lacking FP),lacking_fp_variant
308,1546,Shield Crash [1] (Lacking FP),lacking_fp_variant
308,1547,Shield Crash [2] (Lacking FP),lacking_fp_variant
308,1548,Shield Crash [3] (Lacking FP),lacking_fp_variant
308,1549,Shield Crash [4] (Lacking FP),lacking_fp_variant
308,1550,Shield Crash [5] (Lacking FP),lacking_fp_variant
308,1551,Shield Crash Early Release (Lacking FP),lacking_fp_variant
501,1500,Hoarfrost Stomp (Lacking FP),lacking_fp_variant
502,1210,Storm Stomp (Lacking FP),lacking_fp_variant
503,94,Kick (Lacking FP),lacking_fp_variant
504,1384,Lightning Ram [1] (Lacking FP),lacking_fp_variant
504,1385,Lightning Ram [2] (Lacking FP),lacking_fp_variant
506,97,Ground Slam - Tush (Lacking FP),lacking_fp_variant
506,98,Ground Slam - Shockwave (Lacking FP),lacking_fp_variant
507,1414,Golden Slam - Tush (Lacking FP),lacking_fp_variant
507,1415,Golden Slam - Shockwave (Lacking FP),lacking_fp_variant
508,1302,Waves of Darkness [1] (Lacking FP),lacking_fp_variant
508,1303,Waves of Darkness [2] (Lacking FP),lacking_fp_variant
508,1304,Waves of Darkness R2 (Lacking FP),lacking_fp_variant
607,73,Cragblade [1] (Lacking FP),lacking_fp_variant
607,74,Cragblade [2] (Lacking FP),lacking_fp_variant
650,453,Barbaric Roar - Roar (Lacking FP),lacking_fp_variant
651,113,War Cry - Roar (Lacking FP),lacking_fp_variant
652,1111,Beast's Roar - Roar (Lacking FP),lacking_fp_variant
653,877,Troll's Roar - Roar (Lacking FP),lacking_fp_variant
653,878,Troll's Roar R2 (Lacking FP),lacking_fp_variant
653,879,Troll's Roar R2 - Ground Impact? (Lacking FP),lacking_fp_variant
654,871,Braggart's Roar - Roar (Lacking FP),lacking_fp_variant
1006,2526,Sea of Magma [1] (Lacking FP),lacking_fp_variant
1006,2527,Sea of Magma [2] (Lacking FP),lacking_fp_variant
1006,2528,Sea of Magma - Loop [1] (Lacking FP),lacking_fp_variant
1006,2529,Sea of Magma - Loop [2] (Lacking FP),lacking_fp_variant
1006,2530,Sea of Magma - Final (Lacking FP),lacking_fp_variant
1007,2610,Viper Bite (Lacking FP),lacking_fp_variant
1009,2417,Siluria's Woe Charged (Lacking FP),lacking_fp_variant
1009,2418,Siluria's Woe (Lacking FP),lacking_fp_variant
1011,2576,Bear Witness! (Lacking FP),lacking_fp_variant
1014,1746,Taker's Flames (Lacking FP),lacking_fp_variant
1016,1583,Reduvia Blood Blade #1 (Lacking FP),lacking_fp_variant
1016,1584,Reduvia Blood Blade #2 (Lacking FP),lacking_fp_variant
1016,1585,Reduvia Blood Blade #3 (Lacking FP),lacking_fp_variant
1017,1574,Glintstone Dart (Lacking FP),lacking_fp_variant
1017,1575,Glintstone Dart Charged (Lacking FP),lacking_fp_variant
1017,1576,Glintstone Dart R2 (Lacking FP),lacking_fp_variant
1018,1874,Flowing Form (Lacking FP),lacking_fp_variant
1019,1633,Night-and-Flame Stance R1 (Lacking FP),lacking_fp_variant
1019,1638,Night-and-Flame Stance R2 (Lacking FP),lacking_fp_variant
1020,1776,Wave of Gold (Lacking FP),lacking_fp_variant
1022,1753,Establish Order #2 [1] (Lacking FP),lacking_fp_variant
1022,1754,Establish Order #2 [2] (Lacking FP),lacking_fp_variant
1023,1601,Mists of Slumber (Lacking FP),lacking_fp_variant
1025,1783,Wolf's Assault (Lacking FP),lacking_fp_variant
1027,1978,Cursed-Blood Slice #1 (Lacking FP),lacking_fp_variant
1027,1979,Cursed-Blood Slice #2 (Lacking FP),lacking_fp_variant
1028,2053,Waterfowl Dance #1 [1] (Lacking FP),lacking_fp_variant
1028,2054,Waterfowl Dance #1 [2] (Lacking FP),lacking_fp_variant
1028,2055,Waterfowl Dance #1 [3] (Lacking FP),lacking_fp_variant
1028,2056,Waterfowl Dance #1 [4] (Lacking FP),lacking_fp_variant
1028,2057,Waterfowl Dance #2 [1] (Lacking FP),lacking_fp_variant
1028,2058,Waterfowl Dance #2 [2] (Lacking FP),lacking_fp_variant
1028,2059,Waterfowl Dance #3 [1] (Lacking FP),lacking_fp_variant
1028,2060,Waterfowl Dance #3 [2] (Lacking FP),lacking_fp_variant
1028,2061,Waterfowl Dance #3 [3] (Lacking FP),lacking_fp_variant
1029,2265,Gold Breaker (Lacking FP),lacking_fp_variant
1030,2229,"I Command Thee, Kneel #1 [1] (Lacking FP)",lacking_fp_variant
1030,2230,"I Command Thee, Kneel #1 [2] (Lacking FP)",lacking_fp_variant
1030,2231,"I Command Thee, Kneel #2 (Lacking FP)",lacking_fp_variant
1031,2371,Regal Roar (Lacking FP),lacking_fp_variant
1033,1786,Wave of Destruction (Lacking FP),lacking_fp_variant
1034,2444,Bloodboon Ritual #1 (Lacking FP),lacking_fp_variant
1034,2445,Bloodboon Ritual #2 (Lacking FP),lacking_fp_variant
1034,2446,Bloodboon Ritual #3 (Lacking FP),lacking_fp_variant
1035,2250,Flowing Form [1] (Lacking FP),lacking_fp_variant
1035,2251,Flowing Form [2] (Lacking FP),lacking_fp_variant
1036,1589,Blade of Death (Lacking FP),lacking_fp_variant
1037,1587,Blade of Gold (Lacking FP),lacking_fp_variant
1038,1842,Destined Death [1] (Lacking FP),lacking_fp_variant
1038,1843,Destined Death [2] (Lacking FP),lacking_fp_variant
1039,2325,Spinning Wheel (Lacking FP),lacking_fp_variant
1039,2326,Spinning Wheel (Lacking FP),lacking_fp_variant
1039,2327,Spinning Wheel (Lacking FP),lacking_fp_variant
1039,2328,Spinning Wheel (Lacking FP),lacking_fp_variant
1040,1731,Alabaster Lords' Pull (Lacking FP),lacking_fp_variant
1041,1942,Onyx Lord's Repulsion (Lacking FP),lacking_fp_variant
1043,2030,Ice Lightning Sword (Lacking FP),lacking_fp_variant
1044,2308,Regal Beastclaw (Lacking FP),lacking_fp_variant
1045,2536,Flame Dance [1] (Lacking FP),lacking_fp_variant
1045,2537,Flame Dance [2] (Lacking FP),lacking_fp_variant
1045,2538,Flame Dance [3] (Lacking FP),lacking_fp_variant
1045,2539,Flame Dance [4] (Lacking FP),lacking_fp_variant
1045,2540,Flame Dance [5] (Lacking FP),lacking_fp_variant
1047,2288,Nebula (Lacking FP),lacking_fp_variant
1048,1740,Ghostflame Ignition (Lacking FP),lacking_fp_variant
1048,1741,Ghostflame Ignition R1 (Lacking FP),lacking_fp_variant
1048,1742,Ghostflame Ignition R2 (Lacking FP),lacking_fp_variant
1050,2423,Frenzyflame Thrust (Lacking FP),lacking_fp_variant
1051,2497,Miquella's Ring of Light #1 (Lacking FP),lacking_fp_variant
1051,2498,Miquella's Ring of Light #2 (Lacking FP),lacking_fp_variant
1051,2499,Miquella's Ring of Light #3 (Lacking FP),lacking_fp_variant
1054,1626,Unblockable Blade (Lacking FP),lacking_fp_variant
1165,2473,Loretta's Slash [1] (Lacking FP),lacking_fp_variant
1165,2474,Loretta's Slash [2] (Lacking FP),lacking_fp_variant
1166,2467,Spinning Slash #1 (Lacking FP),lacking_fp_variant
1166,2468,Spinning Slash #2 [1] (Lacking FP),lacking_fp_variant
1166,2469,Spinning Slash #2 [2] (Lacking FP),lacking_fp_variant
1167,1671,Corpse Wax Cutter (Lacking FP),lacking_fp_variant
1168,1946,Zamor Ice Storm (Lacking FP),lacking_fp_variant
1170,1834,The Queen's Black Flame #1 [1] (Lacking FP),lacking_fp_variant
1170,1835,The Queen's Black Flame #1 [2] (Lacking FP),lacking_fp_variant
1170,1836,The Queen's Black Flame #2 (Lacking FP),lacking_fp_variant
1171,1850,Dynast's Finesse - Backstep (Lacking FP),lacking_fp_variant
1171,1851,Dynast's Finesse R2 #1 (Lacking FP),lacking_fp_variant
1171,1852,Dynast's Finesse R2 #2 [1] (Lacking FP),lacking_fp_variant
1171,1853,Dynast's Finesse R2 #2 [2] (Lacking FP),lacking_fp_variant
1172,1863,Magma Shower #1 (Lacking FP),lacking_fp_variant
1172,1864,Magma Shower #2 [1] (Lacking FP),lacking_fp_variant
1172,1865,Magma Shower #2 [2] (Lacking FP),lacking_fp_variant
1173,1878,Nebula (Lacking FP),lacking_fp_variant
1174,1933,Death Flare (Lacking FP),lacking_fp_variant
1175,1936,Bloodhound's Finesse (Lacking FP),lacking_fp_variant
1175,1937,Bloodhound's Finesse R2 (Lacking FP),lacking_fp_variant
1176,1952,Magma Guillotine #1 (Lacking FP),lacking_fp_variant
1176,1953,Magma Guillotine #2 [1] (Lacking FP),lacking_fp_variant
1176,1954,Magma Guillotine #2 [2] (Lacking FP),lacking_fp_variant
